what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496629317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496630657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496634700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496640603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496645555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496667204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496672133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496679366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1460496681546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1460496682828
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1460496685357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460496685373
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1460496687145
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1460496687503
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1460496691945
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1460496692144
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1460496692162
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1460496699032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496702837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496707309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496711700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496712316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460496724369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496734949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496739446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460496745360
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1460496746505
